epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,331.74623517063446,29.42578114697244,0.9284666666666667,0.9251795551216792,0.974,0.9735503560528993
2,125.56400082592154,24.30996295371733,0.9762,0.9754098360655737,0.9815,0.9810870676435509
3,81.6437361480348,19.350956556016172,0.9849,0.9844056594030776,0.9863333333333333,0.9859685147159479
4,51.7792145127205,12.91358232750099,0.9904333333333334,0.9901201418293228,0.9908333333333333,0.9905773513791332
5,33.83661427711013,25.923596376746445,0.9937333333333334,0.9935288448299601,0.9843333333333333,0.9840515778758059
6,29.788044095979785,11.30548447156707,0.9949666666666667,0.9948018864676925,0.9926666666666667,0.9924372636644895
7,19.643113270452886,13.725214657333709,0.9966666666666667,0.9965571851545824,0.9926666666666667,0.9924294562973159
8,17.815282038015766,10.738658215988835,0.9969333333333333,0.996831955922865,0.9923333333333333,0.9921232876712329
9,12.997104568186614,35.2907860437972,0.9980333333333333,0.9979689490171779,0.9801666666666666,0.9799562068384706
10,10.72258970260782,12.399039776278642,0.998,0.9979338842975206,0.9931666666666666,0.9929662034654315
11,7.1626387045230615,12.570197878473422,0.9988333333333334,0.998794807341345,0.9945,0.9943347639484978
12,12.174538255518002,12.399493571844118,0.9979,0.997830653214421,0.9938333333333333,0.9936371453138435
13,7.443077827137813,7.937025474235895,0.9989,0.9988635972313096,0.9945,0.994328922495274
14,3.873843630947725,13.297263030381774,0.9993,0.9992769839903598,0.9945,0.9943425338590777
15,7.220004444395556,10.307155652385319,0.9986,0.9985537190082645,0.994,0.9938123066345823
