epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,1037.374015815556,199.94863441586494,0.6877,0.630720113515431,0.8266666666666667,0.8409785932721713
2,478.8585323281586,129.8434329815209,0.9126666666666666,0.9095491265621763,0.9101666666666667,0.9119424930566901
3,384.5923902057111,145.57684528455138,0.9307,0.9284608237844534,0.9076666666666666,0.9115298626636857
4,256.84793077223003,136.85511034401134,0.9553333333333334,0.9537899165459687,0.926,0.9280388978930308
5,267.6659578322433,199.17509623803198,0.9523333333333334,0.9509400301907507,0.8781666666666667,0.8882433878611833
6,180.73612888390198,129.67965014558285,0.9697333333333333,0.9686377452334899,0.9355,0.9370629370629371
7,158.6781380297616,118.77030791155994,0.9740666666666666,0.9731520463800124,0.9376666666666666,0.9391276041666666
8,167.6959412517026,144.09313041903079,0.9727666666666667,0.9718576693878958,0.928,0.9306581059390048
9,124.20405575307086,104.08311591832899,0.9796666666666667,0.9789800137835976,0.9503333333333334,0.9510190664036818
10,111.61443273955956,125.35033374500927,0.9816333333333334,0.9810333551340745,0.941,0.9424015619915392
11,97.44296478235628,85.94025652750861,0.9837666666666667,0.9832421458311826,0.9536666666666667,0.954321393361814
12,93.39105441921856,75.5401178158354,0.9847,0.9842012873025161,0.967,0.9667673716012085
13,77.83014087076299,56.30921278661117,0.9875333333333334,0.9871229858146261,0.975,0.9745071380013596
14,74.15689505077899,61.362424716877285,0.9880666666666666,0.9876806607019959,0.9711666666666666,0.9708607040592891
15,77.5584305942757,73.79500347195426,0.9880333333333333,0.9876304999483169,0.968,0.9678822348611575
