epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,1003.4597236588597,202.76912891492248,0.7227666666666667,0.7036099925163037,0.762,0.8023255813953488
2,362.9445059467107,48.99169608298689,0.9311666666666667,0.9291425042034107,0.9578333333333333,0.9554499031519633
3,185.86567892017774,21.668302105506882,0.9670333333333333,0.9659353149863948,0.9796666666666667,0.9790881042166609
4,94.18148675240809,15.300111851945985,0.9829333333333333,0.982353346660233,0.9855,0.9850129198966409
5,57.47307662831736,10.78205278707901,0.9901666666666666,0.9898447450858894,0.9886666666666667,0.9883281840027464
6,39.762468235057895,11.151024410879472,0.9928,0.9925650557620818,0.9905,0.990228013029316
7,26.389368979711435,18.30455408393391,0.9955,0.9953529998967333,0.9885,0.988031222896791
8,22.524691211445315,8.730998689701664,0.9960333333333333,0.9959020627432074,0.9926666666666667,0.9924320605435156
9,15.62863331268818,20.75255426532385,0.9976333333333334,0.9975555173007402,0.9883333333333333,0.9878766886040873
10,15.528833437951107,26.25913914800185,0.9973,0.9972108398471127,0.9808333333333333,0.9798845548364526
11,8.741208312847448,11.501725763973809,0.9984333333333333,0.9983812639917341,0.9935,0.9932885906040269
12,10.208886069734945,12.997196617827285,0.9984333333333333,0.99838237824815,0.9911666666666666,0.9908604931884808
13,6.587766104617003,11.939047982687043,0.9987666666666667,0.9987260269255931,0.9933333333333333,0.993124785149536
14,5.225419941472865,16.556746368454696,0.999,0.9989671555463747,0.9923333333333333,0.9920744314266023
15,6.713814855199416,10.351651546183348,0.9989,0.9988636754932682,0.9935,0.993309315491508
