epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,577.4662533961236,77.41947386972606,0.8624333333333334,0.852179519323758,0.9255,0.9247854618879354
2,226.14899033564143,86.84094305639155,0.9546,0.9530571448266354,0.9383333333333334,0.9378986236992279
3,136.73006235889625,42.542795359826414,0.9738,0.9729245607991732,0.9641666666666666,0.9636148248434592
4,96.58537105418509,41.73105170139752,0.9810666666666666,0.9804340337581812,0.9706666666666667,0.9700068166325835
5,78.09309916058555,34.00026642882949,0.9849666666666667,0.98448625778267,0.9763333333333334,0.9757098871022921
6,66.61622782287304,111.85199932582691,0.9877333333333334,0.9873286963707734,0.9383333333333334,0.9339521599428775
7,52.02287773716671,41.75894969444562,0.9902,0.9898753357669261,0.9743333333333334,0.9736301369863014
8,44.575625120935,112.38794666152671,0.9921,0.9918441790839327,0.9503333333333334,0.9506622516556291
9,38.684895965545365,47.15281875699657,0.9925333333333334,0.9922859701081341,0.9746666666666667,0.97391005835908
10,30.126837694786445,30.638843969895788,0.9945,0.9943160287987874,0.9811666666666666,0.9805340223944875
11,29.4294129552668,103.0782021418708,0.9946666666666667,0.9944914962473318,0.9521666666666667,0.9491765539224367
12,22.963287939420297,40.58326438440247,0.9959,0.9957649003202148,0.9766666666666667,0.9763673193787981
13,20.80320155151867,11.920017726465517,0.9962,0.9960754613054255,0.9921666666666666,0.9919063199586706
14,18.43016184287785,35.6343936424272,0.9962333333333333,0.9961089494163424,0.9818333333333333,0.98130039457883
15,14.94802438541194,20.192492187677246,0.9973333333333333,0.9972465065051284,0.9885,0.9881422924901185
