epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,238.1205827636295,26.385765640297905,0.9537333333333333,0.9522203098106713,0.9763333333333334,0.976005407232173
2,134.9850033489638,33.59183292085072,0.9761666666666666,0.9754168815540657,0.9766666666666667,0.9761010583817002
3,441.73107587102277,89.1474002879113,0.9044666666666666,0.9015458605290279,0.911,0.9104627766599598
4,510.86620307154953,88.8429810795933,0.8853666666666666,0.8818497268698251,0.9053333333333333,0.9042158516020236
5,517.478333179839,100.80402084812522,0.8849,0.8810171944454016,0.888,0.8847736625514403
6,620.2429060004652,117.23751054517925,0.8566,0.8515425495203257,0.8681666666666666,0.868232550391471
7,653.232296962291,116.61553943529725,0.8473,0.8426043635114242,0.8686666666666667,0.8711576193590582
8,670.6880278512836,128.26711485162377,0.841,0.8358907314387944,0.8471666666666666,0.8299647691451882
9,695.8250429555774,126.54315128549933,0.8337333333333333,0.828130383846737,0.8608333333333333,0.8648211105714748
10,783.3725773319602,135.35149804875255,0.8112,0.804149377593361,0.8373333333333334,0.8259629101283881
11,833.9127976149321,139.50684952363372,0.7984666666666667,0.7912869373101353,0.8321666666666667,0.8213588788362605
12,847.6391845569015,148.09880854189396,0.7910333333333334,0.7841179103963635,0.8258333333333333,0.8266135722581716
13,865.8088623657823,166.2165289223194,0.7849,0.7773368758842,0.798,0.8142813361936868
14,874.3255380764604,155.67382089048624,0.7818666666666667,0.7744070601213459,0.8078333333333333,0.8185680566483085
15,888.0569847077131,156.98732216656208,0.7788,0.7714718644534747,0.8063333333333333,0.810378590078329
