epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,100.02541149652097,15.737671630689874,0.9618666666666666,0.9605626034197463,0.9726666666666667,0.9713186428821267
2,47.67701131795184,34.63345971540548,0.9826666666666667,0.9820813232253618,0.9423333333333334,0.9375451263537906
3,195.33090786077082,19.883190022083,0.9239,0.9213490887794122,0.9661666666666666,0.9654468085106382
4,117.79009366501123,27.428562014596537,0.9580333333333333,0.9567279601306067,0.953,0.9532803180914513
5,93.49161971372087,20.308484292356297,0.9681333333333333,0.9670685497760937,0.9633333333333334,0.9628127112914131
6,96.02064951392822,17.538091277936473,0.9669666666666666,0.965925110889523,0.967,0.9665201217450118
7,98.99523573851911,20.129641198087484,0.9655333333333334,0.9643718558335056,0.9675,0.9663503019844694
8,97.47097907727584,20.147101554321125,0.9652666666666667,0.9640788747931605,0.9635,0.9633104372591724
9,90.16946248675231,22.701039939187467,0.9681333333333333,0.9670844236331084,0.963,0.9627891384512236
10,91.37667550402693,20.28052430797834,0.9682,0.9670443553958823,0.9618333333333333,0.9610875106202209
11,352.78759616136085,96.79919083416462,0.8457666666666667,0.8395909169700121,0.7743333333333333,0.7898820608317815
12,552.5428442060947,91.65111622214317,0.7211,0.7119099266604689,0.7588333333333334,0.7639862991355407
13,555.3756536543369,91.94637307524681,0.7043333333333334,0.6944119065665265,0.7591666666666667,0.7429283045721402
14,563.4082146584988,97.33720856904984,0.6953333333333334,0.6846536019873033,0.7398333333333333,0.7247399047786987
15,569.7364168465137,104.17157238721848,0.6932,0.6820066334991708,0.728,0.6772151898734177
