epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,254.55322670936584,25.115572571754456,0.7115333333333334,0.6790535528853285,0.9158333333333334,0.9147391524565254
2,61.70364622399211,6.228221718687564,0.9548666666666666,0.9536460116398494,0.9781666666666666,0.9773865009494217
3,22.621945710852742,3.134466238319874,0.9842666666666666,0.9837454370135684,0.9876666666666667,0.987363387978142
4,11.325210135255475,2.1560145498951897,0.9919333333333333,0.9916666666666667,0.9926666666666667,0.9924111762676785
5,6.923281711235177,1.9756489888823126,0.9951666666666666,0.9950077466001033,0.9931666666666666,0.9929371231696813
6,5.331139187765075,2.740047595492797,0.9965333333333334,0.9964197190856513,0.9908333333333333,0.9904827824883198
7,3.7847036728198873,2.042841845774092,0.9972666666666666,0.9971774748726422,0.9943333333333333,0.9941600824458949
8,3.8823157832739525,2.3781698515667813,0.9974,0.9973147893142384,0.9931666666666666,0.9929613733905579
9,2.0334808063926175,2.1337859520717757,0.9987,0.9986572559820968,0.9926666666666667,0.9924683327627525
10,2.5303461890816834,3.691683555538475,0.9979333333333333,0.9978656017625999,0.9901666666666666,0.9899471800988243
11,2.8563283951953053,2.438991097813414,0.9981666666666666,0.9981065170241333,0.9926666666666667,0.9924683327627525
12,2.979662045105215,2.116893054531829,0.9980333333333333,0.997968809171343,0.9941666666666666,0.993985220828321
13,1.8330259855174518,4.088339257359621,0.9988666666666667,0.9988292817299084,0.989,0.9887372013651877
14,1.8249534420210693,2.809720497301896,0.9986333333333334,0.9985884945088994,0.993,0.9928008227631128
15,1.0996196091346064,2.602113554432435,0.9992333333333333,0.9992079617066704,0.9928333333333333,0.9925874849163937
