epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,919.3133877469227,38.195944737643,0.7418666666666667,0.7125250575395352,0.9653333333333334,0.9638763459534561
2,152.81145720998757,16.504068934358656,0.9725333333333334,0.9716272983954273,0.9855,0.9851154833190762
3,74.29229493770981,11.9463913514046,0.9868666666666667,0.9864493052689504,0.9901666666666666,0.9899093552249016
4,45.783925401134184,9.914398963941494,0.992,0.9917417934071984,0.9925,0.992282627336649
5,27.834710172362975,12.734442148197559,0.9951666666666666,0.9950077466001033,0.991,0.9907912687585266
6,20.09624116456689,8.517738636808645,0.9963333333333333,0.9962121212121212,0.9933333333333333,0.9931295087598764
7,15.326216306406423,8.28956723392912,0.9972333333333333,0.9971425620546012,0.9933333333333333,0.9931295087598764
8,11.313767907215151,9.5582256345715,0.998,0.997934453318645,0.9933333333333333,0.9931412894375857
9,10.082535237841512,8.441941857963684,0.9982333333333333,0.9981756221816805,0.9933333333333333,0.9931082012405238
10,6.371690494946961,10.831699838717213,0.9989,0.99886391021448,0.993,0.9927536231884058
11,4.936852628977704,10.650631693827108,0.9991666666666666,0.9991391481009607,0.9941666666666666,0.9939914163090129
12,4.3306970382523104,10.78461534527969,0.9993,0.9992771830792001,0.9933333333333333,0.9931224209078404
13,3.426754502041831,10.01950208478479,0.9995,0.9994835955520364,0.995,0.9948506694129763
14,3.3327326917017217,10.426612920501157,0.9993666666666666,0.9993457976104397,0.9935,0.9932932072226999
15,5.119124969331779,10.832008520022328,0.9991666666666666,0.9991390888115982,0.9945,0.9943405933802092
