epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,161.91905954945832,12.429824535967782,0.9281333333333334,0.92498782269849,0.9788333333333333,0.9783091374893254
2,53.816750357626006,9.692908620781964,0.9803,0.9796774526323029,0.9843333333333333,0.9839316239316239
3,33.90110518327856,10.166779642459005,0.9879666666666667,0.9875710105009468,0.9845,0.9841702127659574
4,29.864236898400122,7.530884811014403,0.9887333333333334,0.9883680914034001,0.988,0.9875990354805374
5,16.833097799059033,8.423337451378757,0.9941,0.993905588265675,0.9901666666666666,0.98989206784307
6,11.276027908452306,7.837443390661974,0.9959333333333333,0.9958003442340791,0.9903333333333333,0.989989644459786
7,9.053473163384751,5.1167025421746075,0.9964333333333333,0.9963142847301161,0.9935,0.9932978174944148
8,8.989771530204962,7.707268653113715,0.9966666666666667,0.9965581331314105,0.9913333333333333,0.9910437478470547
9,6.180960014360153,6.297416938377296,0.998,0.9979335996693759,0.9933333333333333,0.9931412894375857
10,6.428838831158828,5.948486489251536,0.9979333333333333,0.9978654547958411,0.9923333333333333,0.9920989350738578
11,5.359190401483829,8.860552181207368,0.9979666666666667,0.9978996660124643,0.9915,0.9912386187940216
12,4.156161552471531,7.543441703400731,0.9982666666666666,0.9982101060167975,0.9921666666666666,0.9919118912407503
13,2.7808435965132503,6.69700568329506,0.9992333333333333,0.999208125322775,0.9931666666666666,0.9929444157632077
14,3.791972899472057,6.371585238997824,0.9985666666666667,0.9985189267385389,0.994,0.9938313913639479
15,3.4138277141081232,5.695758235027995,0.9987333333333334,0.9986914600550965,0.993,0.9927884615384616
