epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,305.6343088825233,40.35822261578869,0.9340666666666667,0.9318401102687801,0.963,0.9606243348705215
2,116.54139631491853,15.285852342145517,0.9794333333333334,0.9787906912790898,0.9866666666666667,0.9862448418156808
3,74.61103918164736,18.764329748228192,0.9865,0.9860657147772235,0.9848333333333333,0.984226035708095
4,49.50655281012587,12.112502600706648,0.9911333333333333,0.9908440038551563,0.99,0.989648033126294
5,26.34513827563933,12.667783972350662,0.9950666666666667,0.9949014744384732,0.9926666666666667,0.9924320605435156
6,27.233585995318208,10.613416432741815,0.9949666666666667,0.9948051054460385,0.9938333333333333,0.9936371453138435
7,12.819291535513685,17.021675997174498,0.9976666666666667,0.9975900296082076,0.992,0.9917269906928645
8,7.753997809082989,13.49643887011274,0.9986666666666667,0.9986227792315108,0.993,0.9927735719201651
9,8.999597278212235,16.908860511490047,0.9983666666666666,0.9983128464690287,0.9918333333333333,0.9915908700875236
10,3.9139340019750932,16.43444952799298,0.9992666666666666,0.9992426850258176,0.9925,0.9922507318753229
11,9.448527331259488,15.483705022113554,0.9984666666666666,0.9984164142109612,0.9936666666666667,0.9934886908841672
12,9.772618614312478,10.723779870368162,0.9984666666666666,0.9984160870463467,0.9931666666666666,0.9929395557086275
13,2.9007683290310524,20.22210083594576,0.9996333333333334,0.9996212512481493,0.9915,0.9911901882881327
14,5.071472188391686,18.756072809976672,0.9992333333333333,0.9992083433724572,0.9883333333333333,0.9878682842287695
15,2.463990119898398,15.605670241173826,0.9995,0.9994834888605765,0.9936666666666667,0.9934640522875817
