epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,214.9198932722211,13.489862091839314,0.7615,0.7417247229541927,0.9531666666666667,0.9530806478543997
2,52.26773566007614,6.256077636964619,0.9621333333333333,0.9607463718037319,0.977,0.9763374485596708
3,25.69931008736603,4.334142432548106,0.9817333333333333,0.9811099620820407,0.985,0.9845890410958904
4,16.41981220821617,4.327271893504076,0.988,0.987599889776798,0.9863333333333333,0.9859972677595629
5,15.89426831615856,4.637493126967456,0.9887666666666667,0.9883853179389971,0.9866666666666667,0.9862542955326461
6,12.071389513614122,4.455038088897709,0.9908,0.9904952131689511,0.9863333333333333,0.9860163710777626
7,8.626838202500949,4.110019577550702,0.994,0.9938067712634187,0.9873333333333333,0.9869595058339052
8,7.724001281894743,4.268763252301142,0.9945666666666667,0.9943880185918402,0.9863333333333333,0.98599248377178
9,9.028867638975498,4.764826921949862,0.9932333333333333,0.993006993006993,0.9856666666666667,0.9853142076502732
10,12.54957456374541,4.831957273621811,0.9911333333333333,0.9908421125111891,0.9848333333333333,0.9844524175636425
11,11.119336601739633,4.894894676486729,0.9925,0.9922523329086465,0.9855,0.9850848619921139
12,10.867606142768636,5.476673078577733,0.993,0.9927666023697989,0.9835,0.9828452607866921
13,11.18533773731906,6.306679158704355,0.9919,0.9916359756307438,0.9815,0.9809507465247983
14,16.0265100083343,5.442770612076856,0.9887333333333334,0.9883528600964852,0.9831666666666666,0.982672842683136
15,10.712380169716198,5.597988178895321,0.9923333333333333,0.9920842511013216,0.9845,0.9840889649272883
