epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,425.78352739213733,172.50757382065058,0.9085333333333333,0.9056525924907165,0.7901666666666667,0.789640768588137
2,942.5113498494029,174.3811096958816,0.7631333333333333,0.7561762283832006,0.7816666666666666,0.7523629489603024
3,1112.8181639313698,248.32511535286903,0.7183666666666667,0.7090264145745084,0.6901666666666667,0.5911590059379811
4,1166.6638869941235,199.88216695189476,0.6899,0.6785307025121808,0.7271666666666666,0.7227773073666385
5,1160.5406575500965,203.78518523275852,0.692,0.6816427783902976,0.7323333333333333,0.725
6,1163.4106312841177,249.7701018154621,0.6886666666666666,0.678130815355986,0.6858333333333333,0.5705172020961494
7,1174.4675609469414,214.55998641252518,0.6829666666666667,0.6711613594717007,0.7081666666666667,0.6802994339967136
8,1179.6597247868776,238.194307371974,0.6855333333333333,0.6746672184288571,0.6798333333333333,0.5876797596050655
9,1173.7938287854195,204.59509553015232,0.6857333333333333,0.6745374206020436,0.7243333333333334,0.7026249550521395
10,1179.7149847000837,217.01963743567467,0.6830333333333334,0.6712077728985858,0.6991666666666667,0.694843617920541
11,1184.5807081907988,212.16780683398247,0.6825333333333333,0.6720159790619189,0.7103333333333334,0.6623931623931624
12,1170.7002828270197,212.99260546267033,0.6871,0.6754037138213631,0.7108333333333333,0.7253443090074403
13,1183.876599252224,215.70879934728146,0.6837666666666666,0.6721725007774975,0.7046666666666667,0.6844729344729344
14,1181.5546796768904,205.24224427342415,0.6828,0.6711135688117785,0.7221666666666666,0.7144080863457255
15,1185.4054152667522,223.19186829030514,0.6835333333333333,0.6721685082872928,0.7008333333333333,0.6237686019702369
