epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,82.53478647768497,8.794585909694433,0.9255666666666666,0.922419483723031,0.9681666666666666,0.9679153368049723
2,25.794706966087688,4.143742035841569,0.9812666666666666,0.9806607019958706,0.9846666666666667,0.9842249657064472
3,20.603305478114635,5.326973300194368,0.9853,0.9848250232270053,0.982,0.9816762809636919
4,18.194789953442523,7.195341324259061,0.9864333333333334,0.9859805035996004,0.9775,0.9771457592686643
5,15.6546969859628,6.8906964936468285,0.9887,0.988334881800351,0.9823333333333333,0.9818368745716244
6,7.021013600795413,4.230267058810568,0.9948666666666667,0.9946951429555632,0.9893333333333333,0.9889273356401385
7,6.077837482062023,3.1389254803725635,0.9955,0.9953517198636505,0.9918333333333333,0.9915677163999311
8,4.7815921718938625,4.359867357903568,0.9966333333333334,0.9965233554782967,0.991,0.990724836825833
9,4.750669244360324,4.734396541033675,0.9968333333333333,0.9967298888162197,0.99,0.9897048730267674
10,3.919621304688917,3.2658897059409355,0.9971,0.9970048542018108,0.9918333333333333,0.991556091676719
11,2.3490581345031387,5.967086162209853,0.9984333333333333,0.9983819327297139,0.9896666666666667,0.9892770667589069
12,4.731590415467508,4.3535985641728985,0.9968333333333333,0.9967285374840732,0.9911666666666666,0.9908762265450164
13,5.584926916162658,5.8260321922680305,0.9960666666666667,0.9959366391184573,0.9891666666666666,0.9888220120378332
14,2.8342150458183824,5.388825133599312,0.9980333333333333,0.997968809171343,0.9876666666666667,0.9874192451547092
15,2.2943927533460737,4.565996262719636,0.9985333333333334,0.9984853700516351,0.9911666666666666,0.9909571745435932
