epoch,train_loss,val_loss,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,270.2667862176895,38.70597568154335,0.6756666666666666,0.6077245605547492,0.862,0.8668810289389067
2,125.70733186602592,34.22338914684951,0.9063,0.9030923570172716,0.912,0.9092783505154639
3,74.56043540127575,25.022539848461747,0.9464666666666667,0.9444598146354959,0.9431666666666667,0.9410951805147694
4,53.808627519756556,19.21966075990349,0.9627333333333333,0.9613816925734024,0.9575,0.9572649572649573
5,42.65034588333219,21.294560654554516,0.9712333333333333,0.9701621546865816,0.9586666666666667,0.9571082670356278
6,34.70316863944754,15.52569197723642,0.9780666666666666,0.9773103448275862,0.971,0.970317297850563
7,30.55394530808553,16.517122603021562,0.9805,0.9798143611331562,0.9711666666666666,0.970543163630172
8,21.143176461104304,15.507674817345105,0.9859666666666667,0.9854982604801764,0.9743333333333334,0.9737559645535105
9,20.88942253415007,16.220121403457597,0.9868333333333333,0.9863901043999587,0.9741666666666666,0.9731322586236782
10,17.53892346750945,14.148539363697637,0.9885,0.9881145140731044,0.9776666666666667,0.9769204271443335
11,14.472703904728405,13.88659590529278,0.9910666666666667,0.9907694427223256,0.9783333333333334,0.9776709034695981
12,15.78283801447833,34.683746395632625,0.9903333333333333,0.9900192731277533,0.9301666666666667,0.9328418015707646
13,17.455664507695474,12.240393458574545,0.9894,0.9890495867768595,0.9821666666666666,0.9816372061094903
14,13.211412695934996,13.945567746792221,0.9917,0.9914188234483234,0.9806666666666667,0.980013783597519
15,13.181401731912047,16.660200941347284,0.9912,0.9909109688080975,0.9768333333333333,0.9760716130142881
